CO_BATCH_NUMBER,Batch_final_yield,Yield_O_OMNI_FIRST_DISTAL,Yield_O_OMNI_FILAR_WRAPPING,Yield_O_OMNI_PAM_APPLICATION,Yield_O_OMNI_PAM_INSPECTION,Yield_O_OMNI_MECHANICAL_CON,Yield_O_OMNI_ELECTRICAL_CON,Yield_O_OMNI_INS_GAP_FILLING,Yield_O_OMNI_DISPENSER_COIL,Yield_O_OMNI_SMARTCALELITE_TEST_FG,Yield_O_OMNI_DRIFTELITE_TEST_FG,Yield_O_OMNI_DRIFTELITE_TEST_FG,Yield_O_OMNI_OFFSET_TEST,Yield_O_OMNI_MASKING,Yield_O_OMNI_HYDROPHILIC_COATING,Yield_O_OMNI_UNMASKING,Yield_O_OMNI_FINAL_INSP,Yield_O_OMNI_TRAYPREP_FINAL_TEST,Yield_O_UNILABEL_PRINTING,Yield_O_POUCHING
1201220800,0.5909090909090909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.85,1.0,1.0,1.0,1.0,1.0,0.8235294117647058,0.9285714285714286,1.0,1.0,1.0
1201220812,0.6540920716112532,0.9782608695652174,1.0,1.0,0.9555555555555556,0.9767441860465116,1.0,1.0,0.9523809523809523,0.85,0.9705882352941176,0.9705882352941176,1.0,1.0,1.0,1.0,0.9393939393939394,1.064516129032258,1.0,0.9393939393939394
1201220814,0.6046511627906976,0.9767441860465116,1.0,0.9523809523809523,1.0,0.9,1.0,1.0,0.8888888888888888,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0740740740740742,1.0,0.896551724137931
1201220841,0.6627906976744184,1.0,1.0,0.9642857142857143,1.0,0.9259259259259259,1.0,1.0,0.92,0.9347826086956522,0.9767441860465116,0.9767441860465116,0.9523809523809523,1.0,0.975,1.0,0.9743589743589743,1.1842105263157894,1.0,0.8444444444444444
1201220845,0.49769218526181763,0.9805825242718447,1.0,0.9405940594059405,1.0,0.9052631578947369,0.9767441860465116,1.0,0.8690476190476191,0.8356164383561644,0.9672131147540983,0.9672131147540983,1.0,1.0,0.9491525423728814,0.9642857142857143,0.9814814814814815,1.0,1.0,1.0
1201220851,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0833333333333333,1.0,0.9230769230769231
1201220854,0.5625,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.6428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1201220857,0.5686813186813185,0.9743589743589743,1.0,1.0,0.9736842105263158,0.918918918918919,1.0,1.0,0.9117647058823529,0.9032258064516129,0.9642857142857143,0.9642857142857143,1.0,1.0,0.9629629629629629,0.9230769230769231,0.9583333333333334,1.0434782608695652,1.0,0.9583333333333334
1201222112,0.38461538461538464,0.9615384615384616,1.0,0.96,1.0,0.9583333333333334,1.0,1.0,0.6521739130434783,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,1.1,1.0,0.9090909090909091
1201222123,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,0.8571428571428571
1201222126,0.5279698302954117,0.9864864864864865,1.0,0.9726027397260274,0.8873239436619719,0.8888888888888888,0.9821428571428571,1.0,0.8727272727272727,0.8958333333333334,0.9767441860465116,0.9767441860465116,1.0,1.0,0.9761904761904762,1.0,0.975609756097561,1.075,1.0,0.9302325581395349
1201222129,0.67985347985348,1.0,0.9880952380952381,0.9879518072289156,0.9512195121951219,0.9615384615384616,1.0,1.0,0.92,0.9420289855072463,0.9846153846153847,0.9846153846153847,1.0,1.0,1.0,0.984375,0.9682539682539683,1.0819672131147542,0.9848484848484849,0.8923076923076924
1202220244,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1202220245,0.4615384615384615,1.0,1.0,0.8461538461538461,1.0,1.0,1.0,1.0,0.8181818181818182,0.8888888888888888,1.0,1.0,1.0,1.0,0.875,1.0,0.8571428571428571,1.0,1.0,1.0
1202220301,0.6545454545454544,0.9818181818181818,1.0,1.0,0.9629629629629629,0.9423076923076923,1.0,1.0,0.8775510204081632,0.8837209302325582,1.0,1.0,1.0,1.0,1.0,0.9736842105263158,1.0,1.135135135135135,0.9523809523809523,0.9
1202220329,0.5882352941176472,0.9607843137254902,1.0,0.9795918367346939,0.9583333333333334,0.9347826086956522,1.0,1.0,0.8372093023255814,0.9166666666666666,1.0,1.0,1.0,1.0,0.9696969696969697,0.96875,0.967741935483871,1.0333333333333334,1.0,0.967741935483871
1202220330,0.6266666666666668,1.0,1.0,1.0,0.9333333333333333,0.9571428571428572,1.0,1.0,0.8955223880597015,0.9,1.0,1.0,1.0,1.0,0.9814814814814815,0.9433962264150944,0.94,1.0212765957446808,1.0,0.9791666666666666
1202220331,0.5294117647058824,1.0,1.0,0.9705882352941176,0.9393939393939394,0.8709677419354839,1.0,0.9629629629629629,0.8846153846153846,0.8260869565217391,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,1.0
1202220332,0.6052631578947371,1.0,1.0,0.9473684210526315,0.9722222222222222,0.9714285714285714,1.0,1.0,0.8235294117647058,0.9285714285714286,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,0.96,1.0416666666666667,1.0,0.92
1202220333,0.5161290322580645,0.9838709677419355,1.0,0.9180327868852459,0.9642857142857143,0.9444444444444444,1.0,1.0,0.8235294117647058,0.8571428571428571,1.0,1.0,0.9722222222222222,1.0,1.0,0.9428571428571428,0.9696969696969697,1.03125,1.0,0.9696969696969697
1202220334,0.4875,0.967741935483871,1.0,0.9666666666666667,0.9482758620689655,0.9272727272727272,1.0,1.0,0.8431372549019608,0.9302325581395349,0.975,0.975,0.9743589743589743,1.0,1.0,0.8947368421052632,0.9705882352941176,1.0606060606060606,1.0,0.8857142857142857
1202220335,0.4158088235294117,0.9852941176470589,1.0,1.0,0.9850746268656716,0.8939393939393939,0.9830508474576272,1.0,0.8275862068965517,0.8333333333333334,0.975,0.975,0.9743589743589743,1.0,1.0,0.8157894736842105,0.967741935483871,1.0333333333333334,1.0,0.9354838709677419
1202220339,0.46428571428571414,0.9027777777777778,1.0,0.9692307692307692,0.9682539682539683,0.9180327868852459,0.9821428571428571,1.0,0.8727272727272727,0.875,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,1.0,0.9487179487179487,1.054054054054054,0.9743589743589743,0.9473684210526315
1202220340,0.5546955624355002,0.9868421052631579,1.0,0.9733333333333334,0.958904109589041,0.9142857142857143,1.0,0.984375,0.8888888888888888,0.9107142857142857,0.9803921568627451,0.9803921568627451,0.96,1.0,1.0,0.9375,0.9555555555555556,1.069767441860465,0.9782608695652174,0.9555555555555556
1202220341,0.5241666666666668,0.9833333333333333,1.0,0.9491525423728814,0.9642857142857143,0.9444444444444444,1.0,1.0,0.8823529411764706,0.8888888888888888,0.925,0.925,0.9459459459459459,1.0,1.0,0.9714285714285714,1.0,1.0588235294117647,0.9722222222222222,0.9714285714285714
1202220342,0.47879616963064303,0.9852941176470589,1.0,0.9701492537313433,1.0,0.9538461538461539,1.0,0.9838709677419355,0.8360655737704918,0.8431372549019608,0.9302325581395349,0.9302325581395349,1.0,1.0,0.975,0.8974358974358975,1.0,1.0571428571428572,0.972972972972973,0.9722222222222222
1202220343,0.48275862068965525,0.9423076923076923,1.0,0.9183673469387755,1.0,0.9333333333333333,1.0,1.0,0.8095238095238095,0.8529411764705882,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0,0.9642857142857143,0.9629629629629629,1.0,1.0,1.0
1202220344,0.5571002979145978,0.9868421052631579,1.0,0.96,0.9722222222222222,0.9428571428571428,1.0,0.9848484848484849,0.8615384615384616,0.9464285714285714,0.9622641509433962,0.9622641509433962,1.0,1.0,0.9803921568627451,0.94,0.9361702127659575,1.0681818181818181,1.0,0.9361702127659575
1202220345,0.6933333333333332,0.9733333333333334,1.0,0.9863013698630136,1.0,0.9305555555555556,1.0,1.0,0.9253731343283582,0.9354838709677419,1.0,1.0,0.9482758620689655,1.0,1.0,0.9636363636363636,0.9811320754716981,1.0769230769230769,1.0,0.9285714285714286
1202221146,0.4878826530612245,0.984375,0.9841269841269841,0.9838709677419355,0.9836065573770492,0.9166666666666666,1.0,0.9818181818181818,0.9629629629629629,0.9423076923076923,0.9183673469387755,0.9183673469387755,0.8888888888888888,1.0,0.975,0.9230769230769231,0.9444444444444444,1.1176470588235294,1.0,0.8947368421052632
1202221149,0.5813953488372093,0.9534883720930233,1.0,0.9024390243902439,1.0,0.918918918918919,1.0,1.0294117647058822,0.8285714285714286,0.896551724137931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616
1202221151,0.539891395154553,1.0,1.0,0.9523809523809523,0.975,0.9358974358974359,1.0,1.0,0.8356164383561644,0.9344262295081968,0.9649122807017544,0.9649122807017544,0.9636363636363636,1.0,1.0,0.9433962264150944,0.94,1.1063829787234043,0.9807692307692307,0.9215686274509803
1202221153,0.5130604288499023,0.9777777777777777,1.0,0.9318181818181818,0.9878048780487805,0.9135802469135802,1.0,1.0,0.8648648648648649,0.890625,0.9824561403508771,0.9824561403508771,0.9821428571428571,1.0,1.0,1.0,0.8727272727272727,1.1458333333333333,1.0,0.8545454545454545
1202221154,0.5422656699252444,0.972972972972973,1.0,0.9722222222222222,0.9714285714285714,0.9705882352941176,1.0,0.9696969696969697,0.859375,0.8545454545454545,0.9787234042553191,0.9787234042553191,0.9565217391304348,1.0,1.0,0.9545454545454546,0.9761904761904762,1.1219512195121952,0.9782608695652174,0.9111111111111111
1202221156,0.5013717421124827,0.9506172839506173,1.0,0.948051948051948,1.0,0.9041095890410958,1.0,1.0,0.9090909090909091,0.9,0.9444444444444444,0.9444444444444444,0.9803921568627451,1.0,0.98,0.9387755102040817,0.9347826086956522,1.0,1.0,1.0
1202221158,0.5993589743589741,1.0,0.9861111111111112,0.9859154929577465,1.0,0.9571428571428572,0.9850746268656716,0.9848484848484849,0.8923076923076924,0.896551724137931,0.9807692307692307,0.9807692307692307,0.9411764705882353,1.0,0.9791666666666666,0.9574468085106383,0.9777777777777777,1.1136363636363635,0.9795918367346939,0.9166666666666666
1202221205,0.551470588235294,1.0,1.0,0.9852941176470589,1.0,0.9701492537313433,1.0,1.0,0.8615384615384616,0.9285714285714286,0.9615384615384616,0.9615384615384616,0.96,1.0,0.9583333333333334,0.8913043478260869,0.9512195121951219,1.1538461538461537,1.0,0.8666666666666667
1202221207,0.45198863636363634,0.9625,1.0,1.0,0.987012987012987,0.9342105263157895,1.0,0.9577464788732394,0.7058823529411765,0.9166666666666666,0.9772727272727273,0.9772727272727273,0.9767441860465116,1.0,1.0,0.9047619047619048,0.9736842105263158,1.027027027027027,1.0,0.9736842105263158
1202221214,0.4415094339622641,1.0,1.0,0.975,0.9871794871794872,0.961038961038961,1.0,0.9864864864864865,0.8767123287671232,0.828125,0.9811320754716981,0.9811320754716981,0.9423076923076923,1.0,0.9591836734693877,0.8297872340425532,0.9230769230769231,1.0555555555555556,1.0,0.9473684210526315
1202221948,0.5405405405405405,0.972972972972973,1.0,0.9722222222222222,0.9428571428571428,0.8181818181818182,1.0,1.0,0.8888888888888888,0.9166666666666666,1.0,1.0,1.0,1.0,0.9545454545454546,0.9523809523809523,1.0,1.2,1.0,0.8333333333333334
1202221954,0.6419753086419754,0.9753086419753086,1.0,0.9873417721518988,1.0,0.9615384615384616,1.0,1.0,0.8666666666666667,0.9384615384615385,1.0,1.0,0.9672131147540983,1.0,0.9661016949152542,0.9122807017543859,1.0,1.1730769230769231,1.0,0.8524590163934426
1202221958,0.5546995377503853,1.0,0.974025974025974,0.9866666666666667,0.972972972972973,0.9583333333333334,1.0,1.0,0.8985507246376812,0.9516129032258065,0.9491525423728814,0.9491525423728814,0.9642857142857143,1.0,0.9444444444444444,0.9607843137254902,0.9387755102040817,1.1521739130434783,1.0,0.8490566037735849
1202222005,0.49999999999999994,1.0,1.0,0.9285714285714286,1.0,0.9743589743589743,1.0,1.0,0.8947368421052632,0.9411764705882353,1.0,1.0,0.9375,1.0,0.8666666666666667,0.8461538461538461,0.9545454545454546,1.0,1.0,1.0
1202222008,0.5931656995486781,0.9696969696969697,1.0,0.984375,0.9682539682539683,0.9836065573770492,0.9833333333333333,1.0,0.864406779661017,0.9215686274509803,0.9787234042553191,0.9787234042553191,1.0,1.0,1.0,0.9565217391304348,0.9090909090909091,1.075,1.0,0.9302325581395349
1202222011,0.6341463414634146,1.0,1.0,0.9634146341463414,0.9873417721518988,0.9487179487179487,1.0,1.0,0.8513513513513513,0.9523809523809523,1.0,1.0,1.0,1.0,0.9833333333333333,0.9491525423728814,0.9285714285714286,1.0576923076923077,1.0,0.9454545454545454
1203221031,0.5401987353206867,1.0,1.0,0.8780487804878049,1.0,1.0,1.0,1.0,0.8333333333333334,0.9,0.9629629629629629,0.9629629629629629,1.0,1.0,1.0,0.9230769230769231,1.0,1.0416666666666667,1.0,0.92
1203221036,0.6957621758380771,1.0,1.0,0.967741935483871,0.9833333333333333,0.9830508474576272,1.0,1.0,0.896551724137931,0.9807692307692307,0.9803921568627451,0.9803921568627451,1.0,1.0,1.0,0.96,0.9166666666666666,1.0909090909090908,1.0,0.9166666666666666
1203221040,0.5151515151515151,0.987012987012987,1.0,0.9605263157894737,0.9863013698630136,0.9444444444444444,1.0,0.9852941176470589,0.9253731343283582,0.8709677419354839,0.9444444444444444,0.9444444444444444,0.9803921568627451,1.0,1.0,0.92,0.9347826086956522,1.186046511627907,1.0,0.8235294117647058
1206221156,0.6078431372549017,0.9215686274509803,1.0,0.9361702127659575,0.9772727272727273,0.9767441860465116,0.9761904761904762,1.0,0.8780487804878049,0.9722222222222222,1.0,1.0,1.0,1.0,0.9714285714285714,0.9705882352941176,1.0,1.0909090909090908,0.9444444444444444,0.9117647058823529
1206221201,0.46031746031746007,0.9666666666666667,1.0,0.9827586206896551,0.9824561403508771,0.8928571428571429,0.98,1.0,0.9183673469387755,0.9333333333333333,0.9523809523809523,0.9523809523809523,0.95,1.0,0.9210526315789473,0.9142857142857143,0.9375,1.2666666666666666,0.8947368421052632,0.8529411764705882
1206221203,0.6488165680473371,0.9846153846153847,1.0,0.9375,0.9833333333333333,0.9322033898305084,1.0,1.0,0.9636363636363636,0.9811320754716981,0.9807692307692307,0.9807692307692307,0.9803921568627451,1.0,0.98,0.9591836734693877,0.9361702127659575,1.0454545454545454,0.9782608695652174,0.9555555555555556
1206221204,0.6176470588235292,0.9852941176470589,0.9850746268656716,0.9393939393939394,0.9838709677419355,0.9344262295081968,1.0,1.0,0.8771929824561403,0.94,1.0,1.0,1.0,1.0,0.9787234042553191,0.9347826086956522,0.9767441860465116,1.0714285714285714,0.9777777777777777,0.9545454545454546
1206221209,0.6388888888888887,0.9861111111111112,1.0,0.9577464788732394,0.9852941176470589,0.9850746268656716,1.0,1.0,0.9393939393939394,0.9354838709677419,1.0,1.0,0.9827586206896551,1.0,0.9298245614035088,0.9622641509433962,0.9215686274509803,1.127659574468085,0.9622641509433962,0.9019607843137255
1206221210,0.5682261208576999,0.9868421052631579,1.0,0.9466666666666667,0.9859154929577465,0.9,1.0,0.9841269841269841,0.9354838709677419,0.9310344827586207,0.9814814814814815,0.9814814814814815,0.9811320754716981,1.0,0.9230769230769231,0.9583333333333334,0.9782608695652174,1.3111111111111111,0.864406779661017,0.8627450980392157
1206221215,0.5543766578249336,1.0,1.0,0.9487179487179487,1.0,0.972972972972973,1.0,1.0,0.8472222222222222,0.9508196721311475,0.9827586206896551,0.9827586206896551,0.9122807017543859,1.0,0.9807692307692307,0.8823529411764706,1.0,1.1111111111111112,1.0,0.88
1206221217,0.6135398981324276,1.0,1.0,0.9473684210526315,1.0,0.9444444444444444,1.0,0.9852941176470589,0.9253731343283582,1.0,0.9516129032258065,0.9516129032258065,0.9661016949152542,1.0,0.9824561403508771,0.9107142857142857,0.9803921568627451,1.06,1.0,0.9245283018867925
1206221219,0.6637644046094751,0.9859154929577465,1.0,0.9857142857142858,0.9855072463768116,0.9411764705882353,1.0,1.0,0.921875,0.9322033898305084,0.9818181818181818,0.9818181818181818,0.9814814814814815,1.0,1.0,0.9811320754716981,0.9615384615384616,1.04,1.0,0.9230769230769231
1207220850,0.6142857142857143,0.9714285714285714,1.0,0.9705882352941176,0.9848484848484849,0.9692307692307692,1.0,1.0,0.8412698412698413,0.8679245283018868,1.0,1.0,0.9565217391304348,1.0,1.0,1.0,0.9772727272727273,1.1395348837209303,1.0,0.8775510204081632
1207220853,0.6330143540669856,0.9736842105263158,1.0,0.9459459459459459,0.9714285714285714,0.9852941176470589,1.0,1.0,0.8507462686567164,0.9649122807017544,0.9818181818181818,0.9818181818181818,0.9629629629629629,1.0,1.0,1.0,0.9423076923076923,1.1224489795918366,1.0,0.8909090909090909
1207220856,0.5498716176180128,0.963855421686747,1.0,0.95,0.9868421052631579,0.9733333333333334,0.9863013698630136,0.9722222222222222,0.8857142857142857,0.9838709677419355,0.9508196721311475,0.9508196721311475,0.9482758620689655,1.0,0.9818181818181818,0.9629629629629629,0.9807692307692307,1.0588235294117647,1.0,0.8888888888888888
1207221451,0.44111027756939225,1.0,1.0,0.9193548387096774,0.9824561403508771,0.9642857142857143,0.9629629629629629,1.0,0.8461538461538461,0.9772727272727273,0.9767441860465116,0.9767441860465116,0.8571428571428571,1.0,0.9444444444444444,0.9411764705882353,0.9375,1.0666666666666667,1.0,0.875
1207221453,0.5862068965517241,0.9655172413793104,1.0,0.8928571428571429,0.96,1.0,1.0,0.9583333333333334,1.0,0.9565217391304348,1.0,1.0,0.9090909090909091,1.0,1.0,0.95,0.9473684210526315,1.1666666666666667,1.0,0.8095238095238095
1207221455,0.6176470588235293,0.9705882352941176,1.0,1.0,1.0,0.9696969696969697,1.0,1.0,0.90625,0.9310344827586207,1.0,1.0,0.9259259259259259,1.0,0.96,0.9166666666666666,1.0,1.0,1.0,0.9545454545454546
1207221458,0.5773584905660378,1.0,1.0,0.9428571428571428,0.9848484848484849,0.9692307692307692,1.0,1.0,0.8571428571428571,0.9814814814814815,0.9622641509433962,0.9622641509433962,0.9803921568627451,1.0,1.0,0.96,0.8958333333333334,1.0465116279069768,1.0,0.9333333333333333
1207221500,0.6154949784791964,1.0,1.0,0.9607843137254902,0.9795918367346939,0.9583333333333334,1.0,1.0,0.9565217391304348,0.9318181818181818,0.9512195121951219,0.9512195121951219,0.9743589743589743,1.0,0.9736842105263158,0.972972972972973,0.9722222222222222,1.0285714285714285,1.0,0.9166666666666666
1207221501,0.5543766578249337,0.9655172413793104,0.9821428571428571,0.9636363636363636,0.9811320754716981,0.8846153846153846,1.0,1.0,0.9130434782608695,0.9285714285714286,0.9743589743589743,0.9743589743589743,0.9736842105263158,1.0,1.0,1.0,0.918918918918919,1.0588235294117647,1.0,0.9166666666666666
1207221503,0.6129032258064516,0.967741935483871,1.0,0.9333333333333333,1.0,0.9642857142857143,1.0,1.0,0.8888888888888888,0.9583333333333334,1.0,1.0,0.9565217391304348,1.0,0.9545454545454546,0.9523809523809523,1.0,1.1,0.9090909090909091,0.95
1207221956,0.6041666666666666,1.0,1.0,0.9375,0.9777777777777777,0.9090909090909091,1.0,1.0,0.925,0.972972972972973,1.0,1.0,0.8611111111111112,1.0,1.0,0.967741935483871,0.9666666666666667,1.0344827586206897,1.0,0.9666666666666667
1207221959,0.6999999999999998,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,0.8888888888888888,1.0,0.9375,1.0,0.9333333333333333,1.0,1.0,1.0
1219220145,0.32499999999999996,1.0,1.0,0.975,1.0,0.9487179487179487,1.0,1.0,0.8378378378378378,0.8709677419354839,1.0,1.0,0.9629629629629629,1.0,0.9615384615384616,0.92,0.8695652173913043,1.05,1.0,0.6190476190476191
1219220146,0.04037267080745341,1.0,1.0,0.9130434782608695,1.0,0.8571428571428571,1.0,1.0,0.8888888888888888,0.875,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.9230769230769231,0.6666666666666666,0.375,1.0,0.3333333333333333
1219220147,0.17647058823529413,1.0,1.0,0.9705882352941176,1.0,1.0,1.0,1.0,0.8484848484848485,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,1.0,0.92,0.9130434782608695,1.0,0.2857142857142857
1219220148,0.24758220502901357,1.0,1.0,1.0,1.0,0.9361702127659575,1.0,1.0,0.75,1.0,0.9696969696969697,0.9696969696969697,0.96875,1.0,0.967741935483871,0.9666666666666667,0.7586206896551724,0.8181818181818182,1.0,0.6666666666666666
1220220708,0.7142857142857142,0.9841269841269841,1.0,0.967741935483871,0.9666666666666667,0.9137931034482759,1.0,1.0,0.9811320754716981,0.9615384615384616,1.0,1.0,0.94,1.0,1.0,0.9574468085106383,1.0,1.0888888888888888,1.0,0.9183673469387755
1220220710,0.649122807017544,0.9824561403508771,1.0,0.9464285714285714,0.9811320754716981,0.9230769230769231,1.0,1.0,0.9375,0.9555555555555556,1.0,1.0,0.9534883720930233,1.0,1.0,0.9512195121951219,0.9487179487179487,1.0810810810810811,1.0,0.925
1220220712,0.6756756756756758,0.972972972972973,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.9333333333333333,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,0.9615384615384616
1220220713,0.6642001409443269,0.9883720930232558,1.0,1.0,1.0,0.8705882352941177,1.0,1.0,0.8918918918918919,1.0,0.9848484848484849,0.9848484848484849,0.9538461538461539,1.0,0.967741935483871,0.9666666666666667,1.0,1.0172413793103448,1.0,0.9830508474576272
1220220715,0.6451612903225805,0.967741935483871,1.0,1.0,1.0,0.9,0.9629629629629629,1.0,0.8846153846153846,1.0,1.0,1.0,1.0,1.0,1.0,0.8695652173913043,1.0,1.0,1.0,1.0
1220220717,0.7176470588235294,0.9882352941176471,0.9880952380952381,0.9759036144578314,1.0,0.9506172839506173,1.0,1.0,0.948051948051948,0.958904109589041,1.0,1.0,0.9714285714285714,1.0,1.0,0.9558823529411765,0.9538461538461539,1.096774193548387,0.9852941176470589,0.9104477611940298
1220220719,0.6307277628032344,0.9857142857142858,1.0,0.9710144927536232,0.9850746268656716,0.9393939393939394,1.0,1.0,0.9193548387096774,0.9298245614035088,0.9811320754716981,0.9811320754716981,0.9807692307692307,1.0,0.9803921568627451,0.96,0.9375,1.0666666666666667,0.9583333333333334,0.9782608695652174
1220220729,0.675,1.0,0.975,0.9743589743589743,0.9736842105263158,1.0,1.0,1.0,0.8378378378378378,1.0,1.0,1.0,1.0,1.0,1.0,0.9032258064516129,1.0,1.1785714285714286,1.0,0.8181818181818182
1220221244,0.6176470588235293,0.9852941176470589,0.9850746268656716,0.9545454545454546,0.9841269841269841,0.967741935483871,1.0,1.0,0.9,0.9444444444444444,1.0,1.0,0.9411764705882353,1.0,1.0,1.0,0.8958333333333334,1.0930232558139534,1.0,0.8936170212765957
